codigo_municipio,nome_municipio,populacao,ano
3114808,Carvalhos - MG,4651,2013
3114808,Carvalhos - MG,4642,2014
3114808,Carvalhos - MG,4633,2015
3114808,Carvalhos - MG,4625,2016
3114808,Carvalhos - MG,4617,2017
3114808,Carvalhos - MG,4495,2018
3114808,Carvalhos - MG,4478,2019
3114808,Carvalhos - MG,4461,2020
3114808,Carvalhos - MG,4445,2021
3114808,Carvalhos - MG,4422,2022
3114808,Carvalhos - MG,4422,2023
3114907,Casa Grande - MG,2244,2010
3114907,Casa Grande - MG,2243,2011
3114907,Casa Grande - MG,2241,2012
3114907,Casa Grande - MG,2307,2013
3114907,Casa Grande - MG,2308,2014
3114907,Casa Grande - MG,2308,2015
3114907,Casa Grande - MG,2309,2016
3114907,Casa Grande - MG,2309,2017
3114907,Casa Grande - MG,2260,2018
3114907,Casa Grande - MG,2257,2019
3114907,Casa Grande - MG,2254,2020
3114907,Casa Grande - MG,2251,2021
3114907,Casa Grande - MG,2214,2022
3114907,Casa Grande - MG,2214,2023
3115003,Cascalho Rico - MG,2857,2010
3115003,Cascalho Rico - MG,2876,2011
3115003,Cascalho Rico - MG,2893,2012
3115003,Cascalho Rico - MG,2999,2013
3115003,Cascalho Rico - MG,3018,2014
3115003,Cascalho Rico - MG,3037,2015
3115003,Cascalho Rico - MG,3055,2016
3115003,Cascalho Rico - MG,3071,2017
3115003,Cascalho Rico - MG,3057,2018
3115003,Cascalho Rico - MG,3075,2019
3115003,Cascalho Rico - MG,3092,2020
3115003,Cascalho Rico - MG,3108,2021
3115003,Cascalho Rico - MG,2712,2022
3115003,Cascalho Rico - MG,2712,2023
3115102,Cássia - MG,17412,2010
3115102,Cássia - MG,17423,2011
3115102,Cássia - MG,17433,2012
3115102,Cássia - MG,17967,2013
3115102,Cássia - MG,17991,2014
3115102,Cássia - MG,18014,2015
3115102,Cássia - MG,18036,2016
3115102,Cássia - MG,18057,2017
3115102,Cássia - MG,17739,2018
3115102,Cássia - MG,17740,2019
3115102,Cássia - MG,17740,2020
3115102,Cássia - MG,17741,2021
3115102,Cássia - MG,17155,2022
3115102,Cássia - MG,17155,2023
3115201,Conceição da Barra de Minas - MG,3954,2010
3115201,Conceição da Barra de Minas - MG,3949,2011
3115201,Conceição da Barra de Minas - MG,3944,2012
3115201,Conceição da Barra de Minas - MG,4057,2013
3115201,Conceição da Barra de Minas - MG,4055,2014
3115201,Conceição da Barra de Minas - MG,4053,2015
3115201,Conceição da Barra de Minas - MG,4052,2016
3115201,Conceição da Barra de Minas - MG,4050,2017
3115201,Conceição da Barra de Minas - MG,3962,2018
3115201,Conceição da Barra de Minas - MG,3954,2019
3115201,Conceição da Barra de Minas - MG,3946,2020
3115201,Conceição da Barra de Minas - MG,3939,2021
3115201,Conceição da Barra de Minas - MG,3560,2022
3115201,Conceição da Barra de Minas - MG,3560,2023
3115300,Cataguases - MG,69757,2010
3115300,Cataguases - MG,70201,2011
3115300,Cataguases - MG,70630,2012
3115300,Cataguases - MG,73232,2013
3115300,Cataguases - MG,73712,2014
3115300,Cataguases - MG,74171,2015
3115300,Cataguases - MG,74609,2016
3115300,Cataguases - MG,75025,2017
3115300,Cataguases - MG,74691,2018
3115300,Cataguases - MG,75123,2019
3115300,Cataguases - MG,75540,2020
3115300,Cataguases - MG,75942,2021
3115300,Cataguases - MG,66261,2022
3115300,Cataguases - MG,66261,2023
3115359,Catas Altas - MG,4846,2010
3115359,Catas Altas - MG,4893,2011
3115359,Catas Altas - MG,4938,2012
3115359,Catas Altas - MG,5136,2013
3115359,Catas Altas - MG,5184,2014
3115359,Catas Altas - MG,5230,2015
3115359,Catas Altas - MG,5274,2016
3115359,Catas Altas - MG,5316,2017
3115359,Catas Altas - MG,5330,2018
3115359,Catas Altas - MG,5376,2019
3115359,Catas Altas - MG,5421,2020
3115359,Catas Altas - MG,5465,2021
3115359,Catas Altas - MG,5473,2022
3115359,Catas Altas - MG,5473,2023
3115409,Catas Altas da Noruega - MG,3462,2010
3115409,Catas Altas da Noruega - MG,3476,2011
3115409,Catas Altas da Noruega - MG,3489,2012
3115409,Catas Altas da Noruega - MG,3608,2013
3115409,Catas Altas da Noruega - MG,3623,2014
3115409,Catas Altas da Noruega - MG,3638,2015
3115409,Catas Altas da Noruega - MG,3652,2016
3115409,Catas Altas da Noruega - MG,3666,2017
3115409,Catas Altas da Noruega - MG,3629,2018
3115409,Catas Altas da Noruega - MG,3641,2019
3115409,Catas Altas da Noruega - MG,3653,2020
3115409,Catas Altas da Noruega - MG,3665,2021
3115409,Catas Altas da Noruega - MG,3110,2022
3115409,Catas Altas da Noruega - MG,3110,2023
3115458,Catuji - MG,6708,2010
3115458,Catuji - MG,6661,2011
3115458,Catuji - MG,6614,2012
3115458,Catuji - MG,6761,2013
3115458,Catuji - MG,6721,2014
3115458,Catuji - MG,6683,2015
3115458,Catuji - MG,6646,2016
3115458,Catuji - MG,6612,2017
3115458,Catuji - MG,6366,2018
3115458,Catuji - MG,6311,2019
3115458,Catuji - MG,6257,2020
3115458,Catuji - MG,6206,2021
3115458,Catuji - MG,7030,2022
3115458,Catuji - MG,7030,2023
3115474,Catuti - MG,5102,2010
3115474,Catuti - MG,5084,2011
3115474,Catuti - MG,5067,2012
3115474,Catuti - MG,5200,2013
3115474,Catuti - MG,5187,2014
3115474,Catuti - MG,5174,2015
3115474,Catuti - MG,5163,2016
3115474,Catuti - MG,5151,2017
3115474,Catuti - MG,5008,2018
3115474,Catuti - MG,4986,2019
3115474,Catuti - MG,4965,2020
3115474,Catuti - MG,4944,2021
3115474,Catuti - MG,4739,2022
3115474,Catuti - MG,4739,2023
3115508,Caxambu - MG,21705,2010
3115508,Caxambu - MG,21673,2011
3115508,Caxambu - MG,21641,2012
3115508,Caxambu - MG,22257,2013
3115508,Caxambu - MG,22244,2014
3115508,Caxambu - MG,22231,2015
3115508,Caxambu - MG,22219,2016
3115508,Caxambu - MG,22208,2017
3115508,Caxambu - MG,21703,2018
3115508,Caxambu - MG,21656,2019
3115508,Caxambu - MG,21610,2020
3115508,Caxambu - MG,21566,2021
3115508,Caxambu - MG,21056,2022
3115508,Caxambu - MG,21056,2023
3115607,Cedro do Abaeté - MG,1210,2010
3115607,Cedro do Abaeté - MG,1204,2011
3115607,Cedro do Abaeté - MG,1199,2012
3115607,Cedro do Abaeté - MG,1227,2013
3115607,Cedro do Abaeté - MG,1222,2014
3115607,Cedro do Abaeté - MG,1218,2015
3115607,Cedro do Abaeté - MG,1213,2016
3115607,Cedro do Abaeté - MG,1209,2017
3115607,Cedro do Abaeté - MG,1171,2018
3115607,Cedro do Abaeté - MG,1164,2019
3115607,Cedro do Abaeté - MG,1157,2020
3115607,Cedro do Abaeté - MG,1150,2021
3115607,Cedro do Abaeté - MG,1081,2022
3115607,Cedro do Abaeté - MG,1081,2023
3115706,Central de Minas - MG,6772,2010
3115706,Central de Minas - MG,6790,2011
3115706,Central de Minas - MG,6806,2012
3115706,Central de Minas - MG,7029,2013
3115706,Central de Minas - MG,7051,2014
3115706,Central de Minas - MG,7072,2015
3115706,Central de Minas - MG,7092,2016
3115706,Central de Minas - MG,7112,2017
3115706,Central de Minas - MG,7017,2018
3115706,Central de Minas - MG,7032,2019
3115706,Central de Minas - MG,7046,2020
3115706,Central de Minas - MG,7059,2021
3115706,Central de Minas - MG,6171,2022
3115706,Central de Minas - MG,6171,2023
3115805,Centralina - MG,10266,2010
3115805,Centralina - MG,10269,2011
3115805,Centralina - MG,10271,2012
3115805,Centralina - MG,10583,2013
3115805,Centralina - MG,10593,2014
3115805,Centralina - MG,10604,2015
3115805,Centralina - MG,10613,2016
3115805,Centralina - MG,10622,2017
3115805,Centralina - MG,10425,2018
3115805,Centralina - MG,10350,2019
3115805,Centralina - MG,10346,2020
3115805,Centralina - MG,10343,2021
3115805,Centralina - MG,10207,2022
3115805,Centralina - MG,10207,2023
3115904,Chácara - MG,2792,2010
3115904,Chácara - MG,2825,2011
3115904,Chácara - MG,2856,2012
3115904,Chácara - MG,2977,2013
3115904,Chácara - MG,3010,2014
3115904,Chácara - MG,3042,2015
3115904,Chácara - MG,3072,2016
3115904,Chácara - MG,3101,2017
3115904,Chácara - MG,3121,2018
3115904,Chácara - MG,3154,2019
3115904,Chácara - MG,3186,2020
3115904,Chácara - MG,3216,2021
3115904,Chácara - MG,3075,2022
3115904,Chácara - MG,3075,2023
3116001,Chalé - MG,5645,2010
3116001,Chalé - MG,5644,2011
3116001,Chalé - MG,5643,2012
3116001,Chalé - MG,5811,2013
3116001,Chalé - MG,5814,2014
3116001,Chalé - MG,5817,2015
3116001,Chalé - MG,5820,2016
3116001,Chalé - MG,5823,2017
3116001,Chalé - MG,5709,2018
3116001,Chalé - MG,5704,2019
3116001,Chalé - MG,5699,2020
3116001,Chalé - MG,5695,2021
3116001,Chalé - MG,6075,2022
3116001,Chalé - MG,6075,2023
3116100,Chapada do Norte - MG,15189,2010
3116100,Chapada do Norte - MG,15187,2011
3116100,Chapada do Norte - MG,15184,2012
3116100,Chapada do Norte - MG,15638,2013
3116100,Chapada do Norte - MG,15648,2014
3116100,Chapada do Norte - MG,15657,2015
3116100,Chapada do Norte - MG,15666,2016
3116100,Chapada do Norte - MG,15675,2017
3116100,Chapada do Norte - MG,15368,2018
3116100,Chapada do Norte - MG,15356,2019
3116100,Chapada do Norte - MG,15345,2020
3116100,Chapada do Norte - MG,15334,2021
3116100,Chapada do Norte - MG,10337,2022
3116100,Chapada do Norte - MG,10337,2023
3116159,Chapada Gaúcha - MG,10805,2010
3116159,Chapada Gaúcha - MG,11077,2011
3116159,Chapada Gaúcha - MG,11339,2012
3116159,Chapada Gaúcha - MG,11972,2013
3116159,Chapada Gaúcha - MG,12239,2014
3116159,Chapada Gaúcha - MG,12495,2015
3116159,Chapada Gaúcha - MG,12739,2016
3116159,Chapada Gaúcha - MG,12971,2017
3116159,Chapada Gaúcha - MG,13397,2018
3116159,Chapada Gaúcha - MG,13680,2019
3116159,Chapada Gaúcha - MG,13953,2020
3116159,Chapada Gaúcha - MG,14217,2021
3116159,Chapada Gaúcha - MG,12355,2022
3116159,Chapada Gaúcha - MG,12355,2023
3116209,Chiador - MG,2785,2010
3116209,Chiador - MG,2772,2011
3116209,Chiador - MG,2759,2012
3116209,Chiador - MG,2827,2013
3116209,Chiador - MG,2817,2014
3116209,Chiador - MG,2807,2015
3116209,Chiador - MG,2798,2016
3116209,Chiador - MG,2789,2017
3116209,Chiador - MG,2702,2018
3116209,Chiador - MG,2687,2019
3116209,Chiador - MG,2671,2020
3116209,Chiador - MG,2657,2021
3116209,Chiador - MG,2800,2022
3116209,Chiador - MG,2800,2023
3116308,Cipotânea - MG,6547,2010
3116308,Cipotânea - MG,6563,2011
3116308,Cipotânea - MG,6578,2012
3116308,Cipotânea - MG,6793,2013
3116308,Cipotânea - MG,6813,2014
3116308,Cipotânea - MG,6832,2015
3116308,Cipotânea - MG,6850,2016
3116308,Cipotânea - MG,6868,2017
3116308,Cipotânea - MG,6774,2018
3116308,Cipotânea - MG,6787,2019
3116308,Cipotânea - MG,6799,2020
3116308,Cipotânea - MG,6811,2021
3116308,Cipotânea - MG,5581,2022
3116308,Cipotânea - MG,5581,2023
3116407,Claraval - MG,4542,2010
3116407,Claraval - MG,4566,2011
3116407,Claraval - MG,4588,2012
3116407,Claraval - MG,4751,2013
3116407,Claraval - MG,4776,2014
3116407,Claraval - MG,4801,2015
3116407,Claraval - MG,4824,2016
3116407,Claraval - MG,4847,2017
3116407,Claraval - MG,4810,2018
3116407,Claraval - MG,4843,2019
3116407,Claraval - MG,4853,2020
3116407,Claraval - MG,4873,2021
3116407,Claraval - MG,4658,2022
3116407,Claraval - MG,4658,2023
3116506,Claro dos Poções - MG,7775,2010
3116506,Claro dos Poções - MG,7743,2011
3116506,Claro dos Poções - MG,7712,2012
3116506,Claro dos Poções - MG,7909,2013
3116506,Claro dos Poções - MG,7885,2014
3116506,Claro dos Poções - MG,7862,2015
3116506,Claro dos Poções - MG,7840,2016
3116506,Claro dos Poções - MG,7819,2017
3116506,Claro dos Poções - MG,7590,2018
3116506,Claro dos Poções - MG,7551,2019
3116506,Claro dos Poções - MG,7514,2020
3116506,Claro dos Poções - MG,7478,2021
3116506,Claro dos Poções - MG,7166,2022
3116506,Claro dos Poções - MG,7166,2023
3116605,Cláudio - MG,25771,2010
3116605,Cláudio - MG,26021,2011
3116605,Cláudio - MG,26262,2012
3116605,Cláudio - MG,27321,2013
3116605,Cláudio - MG,27579,2014
3116605,Cláudio - MG,27827,2015
3116605,Cláudio - MG,28063,2016
3116605,Cláudio - MG,28287,2017
3116605,Cláudio - MG,28366,2018
3116605,Cláudio - MG,28617,2019
3116605,Cláudio - MG,28859,2020
3116605,Cláudio - MG,29093,2021
3116605,Cláudio - MG,30159,2022
3116605,Cláudio - MG,30159,2023
3116704,Coimbra - MG,7054,2010
3116704,Coimbra - MG,7095,2011
3116704,Coimbra - MG,7135,2012
3116704,Coimbra - MG,7392,2013
3116704,Coimbra - MG,7437,2014
3116704,Coimbra - MG,7480,2015
3116704,Coimbra - MG,7520,2016
3116704,Coimbra - MG,7559,2017
3116704,Coimbra - MG,7517,2018
3116704,Coimbra - MG,7556,2019
3116704,Coimbra - MG,7594,2020
3116704,Coimbra - MG,7631,2021
3116704,Coimbra - MG,7117,2022
3116704,Coimbra - MG,7117,2023
3116803,Coluna - MG,9024,2010
3116803,Coluna - MG,8998,2011
3116803,Coluna - MG,8972,2012
3116803,Coluna - MG,9213,2013
3116803,Coluna - MG,9195,2014
3116803,Coluna - MG,9178,2015
3116803,Coluna - MG,9162,2016
3116803,Coluna - MG,9146,2017
3116803,Coluna - MG,8907,2018
3116803,Coluna - MG,8873,2019
3116803,Coluna - MG,8841,2020
3116803,Coluna - MG,8810,2021
3116803,Coluna - MG,8163,2022
3116803,Coluna - MG,8163,2023
3116902,Comendador Gomes - MG,2972,2010
3116902,Comendador Gomes - MG,2982,2011
3116902,Comendador Gomes - MG,2992,2012
3116902,Comendador Gomes - MG,3093,2013
3116902,Comendador Gomes - MG,3105,2014
3116902,Comendador Gomes - MG,3116,2015
3116902,Comendador Gomes - MG,3127,2016
3116902,Comendador Gomes - MG,3138,2017
3116902,Comendador Gomes - MG,3103,2018
3116902,Comendador Gomes - MG,3111,2019
3116902,Comendador Gomes - MG,3120,2020
3116902,Comendador Gomes - MG,3128,2021
3116902,Comendador Gomes - MG,2773,2022
3116902,Comendador Gomes - MG,2773,2023
3117009,Comercinho - MG,8298,2010
3117009,Comercinho - MG,8152,2011
3117009,Comercinho - MG,8011,2012
3117009,Comercinho - MG,8094,2013
3117009,Comercinho - MG,7962,2014
3117009,Comercinho - MG,7835,2015
3117009,Comercinho - MG,7714,2016
3117009,Comercinho - MG,7599,2017
3117009,Comercinho - MG,7090,2018
3117009,Comercinho - MG,6929,2019
3117009,Comercinho - MG,6774,2020
3117009,Comercinho - MG,6624,2021
3117009,Comercinho - MG,6660,2022
3117009,Comercinho - MG,6660,2023
3117108,Conceição da Aparecida - MG,9820,2010
3117108,Conceição da Aparecida - MG,9855,2011
3117108,Conceição da Aparecida - MG,9888,2012
3117108,Conceição da Aparecida - MG,10222,2013
3117108,Conceição da Aparecida - MG,10263,2014
3117108,Conceição da Aparecida - MG,10302,2015
3117108,Conceição da Aparecida - MG,10339,2016
3117108,Conceição da Aparecida - MG,10374,2017
3117108,Conceição da Aparecida - MG,10261,2018
3117108,Conceição da Aparecida - MG,10292,2019
3117108,Conceição da Aparecida - MG,10322,2020
3117108,Conceição da Aparecida - MG,10351,2021
3117108,Conceição da Aparecida - MG,10371,2022
3117108,Conceição da Aparecida - MG,10371,2023
3117207,Conceição das Pedras - MG,2749,2010
3117207,Conceição das Pedras - MG,2752,2011
3117207,Conceição das Pedras - MG,2755,2012
3117207,Conceição das Pedras - MG,2840,2013
3117207,Conceição das Pedras - MG,2845,2014
3117207,Conceição das Pedras - MG,2849,2015
3117207,Conceição das Pedras - MG,2854,2016
3117207,Conceição das Pedras - MG,2858,2017
3117207,Conceição das Pedras - MG,2811,2018
3117207,Conceição das Pedras - MG,2812,2019
3117207,Conceição das Pedras - MG,2813,2020
3117207,Conceição das Pedras - MG,2814,2021
3117207,Conceição das Pedras - MG,2772,2022
3117207,Conceição das Pedras - MG,2772,2023
3117306,Conceição das Alagoas - MG,23043,2010
3117306,Conceição das Alagoas - MG,23495,2011
3117306,Conceição das Alagoas - MG,23932,2012
3117306,Conceição das Alagoas - MG,25139,2013
3117306,Conceição das Alagoas - MG,25588,2014
3117306,Conceição das Alagoas - MG,26018,2015
3117306,Conceição das Alagoas - MG,26428,2016
3117306,Conceição das Alagoas - MG,26818,2017
3117306,Conceição das Alagoas - MG,27425,2018
3117306,Conceição das Alagoas - MG,27893,2019
3117306,Conceição das Alagoas - MG,28346,2020
3117306,Conceição das Alagoas - MG,28782,2021
3117306,Conceição das Alagoas - MG,28381,2022
3117306,Conceição das Alagoas - MG,28381,2023
3117405,Conceição de Ipanema - MG,4456,2010
3117405,Conceição de Ipanema - MG,4463,2011
3117405,Conceição de Ipanema - MG,4468,2012
3117405,Conceição de Ipanema - MG,4609,2013
3117405,Conceição de Ipanema - MG,4618,2014
3117405,Conceição de Ipanema - MG,4627,2015
3117405,Conceição de Ipanema - MG,4636,2016
3117405,Conceição de Ipanema - MG,4644,2017
3117405,Conceição de Ipanema - MG,4570,2018
3117405,Conceição de Ipanema - MG,4574,2019
3117405,Conceição de Ipanema - MG,4578,2020
3117405,Conceição de Ipanema - MG,4581,2021
3117405,Conceição de Ipanema - MG,4409,2022
3117405,Conceição de Ipanema - MG,4409,2023
3117504,Conceição do Mato Dentro - MG,17908,2010
3117504,Conceição do Mato Dentro - MG,17853,2011
3117504,Conceição do Mato Dentro - MG,17798,2012
3117504,Conceição do Mato Dentro - MG,18273,2013
3117504,Conceição do Mato Dentro - MG,18235,2014
3117504,Conceição do Mato Dentro - MG,18198,2015
3117504,Conceição do Mato Dentro - MG,18160,2016
3117504,Conceição do Mato Dentro - MG,18126,2017
3117504,Conceição do Mato Dentro - MG,17641,2018
3117504,Conceição do Mato Dentro - MG,17842,2019
3117504,Conceição do Mato Dentro - MG,17503,2020
3117504,Conceição do Mato Dentro - MG,17438,2021
3117504,Conceição do Mato Dentro - MG,23163,2022
3117504,Conceição do Mato Dentro - MG,23163,2023
3117603,Conceição do Pará - MG,5158,2010
3117603,Conceição do Pará - MG,5187,2011
3117603,Conceição do Pará - MG,5214,2012
3117603,Conceição do Pará - MG,5400,2013
3117603,Conceição do Pará - MG,5430,2014
3117603,Conceição do Pará - MG,5460,2015
3117603,Conceição do Pará - MG,5488,2016
3117603,Conceição do Pará - MG,5515,2017
3117603,Conceição do Pará - MG,5480,2018
3117603,Conceição do Pará - MG,5507,2019
3117603,Conceição do Pará - MG,5533,2020
3117603,Conceição do Pará - MG,5558,2021
3117603,Conceição do Pará - MG,5415,2022
3117603,Conceição do Pará - MG,5415,2023
3117702,Conceição do Rio Verde - MG,12949,2010
3117702,Conceição do Rio Verde - MG,13001,2011
3117702,Conceição do Rio Verde - MG,13052,2012
3117702,Conceição do Rio Verde - MG,13499,2013
3117702,Conceição do Rio Verde - MG,13559,2014
3117702,Conceição do Rio Verde - MG,13617,2015
3117702,Conceição do Rio Verde - MG,13672,2016
3117702,Conceição do Rio Verde - MG,13724,2017
3117702,Conceição do Rio Verde - MG,13590,2018
3117702,Conceição do Rio Verde - MG,13638,2019
3117702,Conceição do Rio Verde - MG,13684,2020
3117702,Conceição do Rio Verde - MG,13729,2021
3117702,Conceição do Rio Verde - MG,12541,2022
3117702,Conceição do Rio Verde - MG,12541,2023
3117801,Conceição dos Ouros - MG,10388,2010
3117801,Conceição dos Ouros - MG,10500,2011
3117801,Conceição dos Ouros - MG,10609,2012
3117801,Conceição dos Ouros - MG,11048,2013
3117801,Conceição dos Ouros - MG,11151,2014
3117801,Conceição dos Ouros - MG,11262,2015
3117801,Conceição dos Ouros - MG,11367,2016
3117801,Conceição dos Ouros - MG,11467,2017
3117801,Conceição dos Ouros - MG,11525,2018
3117801,Conceição dos Ouros - MG,11638,2019
3117801,Conceição dos Ouros - MG,11748,2020
3117801,Conceição dos Ouros - MG,11852,2021
3117801,Conceição dos Ouros - MG,10880,2022
3117801,Conceição dos Ouros - MG,10880,2023
3117836,Cônego Marinho - MG,7101,2010
3117836,Cônego Marinho - MG,7149,2011
3117836,Cônego Marinho - MG,7196,2012
3117836,Cônego Marinho - MG,7464,2013
3117836,Cônego Marinho - MG,7515,2014
3117836,Cônego Marinho - MG,7564,2015
3117836,Cônego Marinho - MG,7611,2016
3117836,Cônego Marinho - MG,7624,2017
3117836,Cônego Marinho - MG,7595,2018
3117836,Cônego Marinho - MG,7642,2019
3117836,Cônego Marinho - MG,7686,2020
3117836,Cônego Marinho - MG,7730,2021
